FILENAME,ID,TRANSCRIPT,large-v2
C011_JOMG_MOTOR_LIBRE,C011_JOMG,"Sábado en la tarde, Juancito, se divertía con sus padres, fue a invitar a sus padres, para llevarlos a al al… a llevarlos a a un sitio que les encantaba mucho. Entonces Juancito vio a un a un payaso  quien escribió una palabra y entonces, que bueno yo no recuerdo bien que que que le dijo el payaso que fue lo que escribió el payaso. En todo caso él se fue con sus padres y le y los invito para divertirse y para jugar fútbol,   o o los invitó a a jugar fútbol, le le jaló la camisa al padre para que fueran a jugar el fútbol; entonces  el padre se fue y se pusieron a jugar fútbol, le hicieron el gol y entonces luego ya cansados de jugar entonces le le le entregó una colo una golosina, un chocolate, cogió el la envoltura del chocolate y la echó al recipiente de basuras. Ya cansados él se fue y en las faldas de de su madre ya se quedó dormido. "," Sábado en la tarde, Juancito se divertía con sus padres, fue a invitar a sus padres para llevarlos a, a llevarlos a un sitio que les encantaba mucho. Entonces, Juancito vio a un payaso, quien escribió una palabra y entonces, que bueno, yo no recuerdo bien qué le dijo el payaso, qué fue lo que escribió el payaso. En todo caso, él se fue con sus padres y los invitó para divertirse y para jugar fútbol, o los invitó a jugar fútbol, pues le jaló la camisa al padre para que fueran a jugar el fútbol. Entonces, el padre se fue y se pusieron a jugar fútbol, le hicieron el gol, y entonces luego ya cansado de jugar, entonces le entregó una golosina, un chocolate. Cogió la envoltura del chocolate y la echó al recipiente de basuras. Y ya cansado, él se fue y en las faldas de su madre ya se quedó dormido."
C012_CTRE_MOTOR_LIBRE,C012_CTRE,"El sábado en la tarde, el momento favorito de Juancito,  se acercó corriendo donde sus padres  los tomó de la mano y se dirigieron hacia la plazoleta donde habían unas hamacas; al llegar allá vieron como unos niños aplaudiendo y se reían de un payaso y se llama, de un payaso que bailaba y saltaba y hacia  que, grande fue la sorpresa cuando se dio cuenta, al terminar la la función el payaso escribió su nombre en el pavimento y se llamaba Juan también. Pues fue lo que sorprendió al niño. Después de esto, Juancito jaló al papá de la chaqueta, lo llevó, puso el balón en el pasto para jugar al fútbol, el papá se movía de lado a lado en posición de arquero; Juancito pateó y fue gol. Y ya como salía el sol Juancito se quitó el suéter, la mamá se acercó a él, le dio un chocolate el cual se comió de un solo bocado. Cuando subían para su casa mientras la mamá limpiaba la boca se quedó dormido. "," El sábado en la tarde, el momento favorito de Juancito, se acercó corriendo donde sus padres, los tomó de la mano y se dijeron hacia la plazoleta donde habían unas hamacas. Al llegar allá vieron como unos niños aplaudían y se reían de un payaso que bailaba y saltaba y pasaba con sus morisetas. Grande fue la sorpresa cuando se dio cuenta que al terminar la función del payaso, vestido su nombre en el pavimento y se llamaba Juan también. Pues fue la que sorprendió al niño. Después de esto Juancito cogió al papá, lo jaló de la chaqueta, lo llevó, lo puso para adentro del pasto para jugar al fútbol. El papá se movía de lado a lado en la posición de arquero. Juancito pateó y fue gol. Ya como salía el sol, Juancito se quitó el suéter, la mamá se acercó a él, le dio un chocolate, el cual se comió de un solo bocado. Cuando subían para su casa, mientras la mamá limpiaba la boca, se quedó dormido."
C013_JIHL_MOTOR_LIBRE,C013_JIHL,"El sábado por la tarde Juanito salió, con, cogió de la mano a sus padres y salió a las actividades que co que correspondía hacer del sábado por la tarde; en el parquecito donde llegaron, había un payaso haciendo unas piruetas y había un grupo de niños observando el payaso, él también se fue a observar al payaso; al terminar las piruetas al terminar las piruetas el payaso escribió su nombre en el piso se llam, escribió Juan, justamente tenía el mismo nombre de de Juanito. Posteriormente Juanitos fue y cogió, se fue para donde sus padres para hacer algunas actividades con ellos, sacó la pelota porque era la hora de jugar el fútbol, el papá se movía de un lad de un lado para el otro haciendo de arquero, y después de a de algún ratico de jugar hubo, le hicieron el primer gol al papá. Posteriormente se fueron para donde la mamá, la mamá le dio a Juanito un chocolates, se lo comió, la basurita o el empaque lo echaron como de costumbre, como siempre lo hacían al recipiente de la basura. Luego pues terminaron, terminaron sus actividades y y con esto termino la actividad de Juanito por este día. "," El sábado por la tarde, Juanito salió, cogió de la mano a sus padres y salió a las actividades que correspondía a hacer el sábado por la tarde. En el parquecito donde llegaron, había un payaso haciendo unas piruetas y había un grupo de niños observando el payaso. Él también se fue a mirar el payaso. Al terminar las piruetas, al terminar las piruetas, el payaso escribió su nombre en el piso. Se llamaba, escribió Juan. Justamente tenía el mismo nombre de Juanito. Posteriormente Juanito se fue y cogió, se fue para donde sus padres para hacer algunas actividades con ellos. Sacó la pelota porque era la hora de jugar el fútbol. El papá se movía de un lado para el otro haciendo de arquero y después de algún ratico de jugar le hicieron el primer gol al papá. Posteriormente se fueron para donde la mamá. La mamá le dio a Juanito un chocolate, se lo comió, la basurita o el empaque lo echaron como de costumbre, como siempre lo hacían, al recipiente de la basura. Luego pues terminaron sus actividades y con esto terminó la actividad de Juanito por este día."
C014_MEMT_MOTOR_LIBRE,C014_MEMT,"Era ¿ya? Era un niño que se llamaba Juancito, que le gustaba las los sábados en la tarde, era la el predilecto porque lo sacaban a pasear. El niño se fue hacia la plazoleta donde habían un poco de niños y ahí había un payaso que estaba bailando y jugando, y al final de de la presentación del payaso, el payaso escribió el nombre de él en el andén y también se llamaba Juan. Después de que terminó todo el niño se fue a donde los padres que estaban sentados en en como en una silla en el parque, e invitó al papá a jugar fútbol, jugó fútbol, el papá hacía de arquero el niño hizo un gol; y ya cansado el niño entonces la mamá vino le dio un chocolate para que se lo comiera, se lo comió y el la envoltura del chocolate lo botó en un recipiente, luego se acostó en la falta de la mamá y ya cansado se quedó dormido. "," era un niño que se llamaba Juancito, que le gustaban los sábados en la tarde, era lo predilecto porque los acaban a pasear. El niño se fue hacia la plazoleta donde había un poco de niños y ahí había un payaso que estaba bailando y jugando y al final de la presentación del payaso, el payaso escribió el nombre de él en el andén y también se llamaba Juan. Después de que terminó y todo, el niño se fue a donde los padres que estaban sentados como en una silla en el parque e invitó al papá a jugar fútbol. Jugó fútbol, el papá hacía de arquero, el niño hizo un gol y ya cansado el niño, entonces la mamá vino y le dio un chocolate para que se lo comieran, se lo comió y en la envoltura del chocolate lo botó en un recipiente, luego se acostó en la falda de la mamá y ya cansado se quedó dormido."
C015_HJOL_MOTOR_LIBRE,C015_HJOL,"¿Ya? Era sábado por la tarde el día preferido de Juancito porque iba con sus padres al al parque; cuando llegó allá se dio cuenta que estaba un paya con otros niños que los hacia saltar y brincar de la alegría de lo que les estaba contando; después el payaso se fue al pavimento y escribió su nombre, sorpresa para Juancito porque también se llamaba Juan. Juan Juancito se fue a la banca donde estaban sus padres y los abrazó, cogió a, jaló de la camiseta a su papá, a su padre y lo llevó con la pelota al pasto para que jugaran, el papá se hacía de izquierda a derecha en posición de arquero, que sorpresa Juancito disparó y le hizo gol; Juancito se fue. Salió el sol y Juanito se quitó el suéter y lo apoyó en el banco, se dirigió a donde su mamá que le entregó una chocolatina la cual se comió de un solo bocado, Juancito fue y se recostó donde su madre y se limpió el resto de la golosin, de la chocolatina y se quedó dormido. "," Era sábado por la tarde, el día preferido de Juancito porque iba con sus padres al parque. Cuando llegó allá se dio cuenta que estaba un payaso con otros niños que los hacía saltar y brincar de la alegría de lo que les estaba contando. Después el payaso se fue al pavimento y escribió su nombre. Sorprena para Juancito porque también se llamaba Juan. Juancito se fue a la banca donde estaban sus padres y los abrazó. Colló, jaló de la camiseta a su padre y lo llevó con la pelota al pasto para que jugaran. El papá se hacía de izquierda a derecha en posición de arquero. Qué sorpresa, Juancito disparó y le hizo gol. Juancito se fue, salió el sol y Juancito se quitó el suete y lo apoyó en el banco. Se dirigió donde su mamá que le entregó una chocolatina la cual se comió de un solo bocado. Juancito fue y se recostó donde su madre y se limpió el resto de la golosín de la chocolatina y se quedó dormido."
C016_EALE_MOTOR_LIBRE,C016_EALE,"Juancito el el sábado sábado por la tarde era el día especi espectacular para él, se se lan se lanzó a, se lanzó con sus amigos y y un payaso que animaba que animaba que realmen también se llamaba el paya, que los animaba para que ellos estuvieran bien y se animaran, también se llamaba Juan Juan, y también se llamaba, resultó llamarse Juan también. Entonces ya Juancito decidió ir a jugar al al fútbol y y se dir y se dirigió donde la donde la mamá que estaba en en las gradas, en las gradas y allí, allí empezó él, empezó el a jug, soltó el balón a al pasto y allí allí empezó a jugar, a jug a jugar fuertemente, y ya desp el papá, el papá empezó a moverse de lado a lado como si fuera un arquero y bueno y el como preocupado que Juancito estaba jugando y Juancito convirtió un gol. Ya luego la mamá le dio un confite, le dio un un chocolate y se lo comió de un solo bocado como siempre y entonces, y ya estaba muy agitado y estaba demasiado agitado y entonces ya a lo último el cogió y se limpió de su golosina se limpió en la falda de la mamá y al estar limpiándose de quedó dormido. "," Bueno, Juancito, el sábado por la tarde era un día espectacular para él, junto con sus hamacas se lanzó con sus amigos y un payaso que animaba, que realmente también se llamaba el payaso que los animaba para que ellos estuvieran bien y se animaran, también se llamaba Juan y también resultó llamarse Juan también, entonces ya Juancito decidió ir a jugar al fútbol y se dirigió donde la mamá que estaba en las gradas y allí empezó, soltó el balón al pasto y allí empezó a jugar fuertemente y ya el papá empezó a moverse de lado a lado como si fuera un arquero y como preocupado que Juancito estaba jugando y Juancito convirtió un gol, ya luego la mamá le dio un confite, le dio un chocolate y se lo comió de un solo bocado como siempre y entonces ya estaba muy agitado y estaba demasiado agitado y entonces ya lo último ya cogió y se limpió de su bolsina, se limpió una falda de la mamá y al estar limpiando se quedó dormido."
C017_JMLC_MOTOR_LIBRE,C017_JMLC,"Era sábado en la tarde, Juancito con sus padres corrió a la plazoleta donde se encontraba un payaso colorido, pintando y bailando, donde estaban los niños, allá estaban los niños, Juancito se puso muy contento y luego el payaso escribió el nombre en el pavimento, fue una sorpresa porque el payaso también se llamaba Juan. Luego, Juancito se fue al banco donde estaban sus padres, lo jaló de la camisa para que se levantara, el padre se levantó, él cogió la pelota y lo para que jugaran fútbol, él cogió la pelota y la puso en pasto, el padre se meneaba de izquierda a derecha haciendo de portero, Juancito chutó y ¡gol! Hacía mucho calor, Juancito se quitó el saco y lo tiró a la banca, luego la madre le dio un choc una chocolatina, Juancito se la comió y luego tiró el papel al basurero como era lo normal; luego Juancito se fue para donde la mamá, se limpió la migas de la golosina y se quedó dormido en la falda de la mamá. "," Era sábado en la tarde, Juancito con sus padres corrió a la plazoleta donde se encontraba un payaso colorido gritando y bailando, donde estaban los niños, allá están los niños, Juancito se puso muy contento y luego el payaso escribió su nombre en el pavimento, fue una sorpresa porque el payaso también se llamaba Juan, luego Juancito se fue al banco donde estaban sus padres, lo jaló en la camisa para que se levantara, el padre se levantó, el cogio la pelota para que jugara un fútbol, el cogio la pelota y lo puso en el pasto, el padre se meneaba de izquierda a derecha haciendo de portero, Juancito chutó y gol, hacía mucho calor, Juancito se quitó el saco y lo tiró a la banca, luego la madre le dio una chocolatina, Juancito se la comió y luego tiró el papel al basurero como era normal, luego Juancito se fue para donde la mamá, se limpió la miga de la golosina y se quedó dormido en la falda de la mamá."
C018_FMDV_MOTOR_LIBRE,C018_FMDV,"Este es el cuento donde Juancito y papá fueron a la plazoleta, en donde se presentó un payaso, y en todas sus monerías escribió su nombre en el piso, casualmente también se llamaba como como el niño: Juan. El papá puso la pelota luego, en el pasto y se pusieron a jugar fútbol, de derecha a izquierda el papá como si fuera el arquero, de derecha a izquierda y el papá hizo gol. La mamá se levantó del banco donde estaba y se y le entregó una chocolatina al niño y él se la comió de un bocado; luego el niño se fue y se limpió con la falda de la mamá, se fue hasta donde estaba la mamá, y se limpió y en ella se quedó dormido. "," Este es el cuento donde Juancito y el papá fueron a la plazoleta, en donde se presentó un payaso y en todas sus monerías escribió su nombre en el piso, casualmente también se llamaba como el niño, Juan. El papá puso la pelota luego en el pasto y se pusieron a jugar fútbol, de derecha a izquierda, el papá como si fuera el arquero, de derecha a izquierda y el papá hizo gol. La mamá se levantó del banco donde estaba y le entregó una chocolatina al niño y él se la comió de un bocado, luego el niño se fue y se limpió con la falda de la mamá, se fue hasta donde estaba la mamá y se limpió y en ella se quedó dormido."
C019_AEG_MOTOR_LIBRE,C019_AEG,"Bueno, era sábado en la tarde el día favorito de Juan de Juanc de Juancito, salió con sus padres  a pasear, ay querida, espérate a ver; Salió con sus padres a pasear  se encontraron un payaso, unos payasos, el el niño era, juagaba con unos amiguitos, luego se fue con su , su papá le dio unos chocolates se fueron a jugar futbol, el niño hizo gol, salió el sol, era un día soleado, su mamá le dio un chocolate; luego el niño se fue a descansar y se durmió en brazos de la mamá. "," Bueno, era sábado en la tarde, el día favorito de Juan, de Juan, de Juanito. Salió con sus padres a pasear. Ay, querida, espérate, a ver. Salió con sus padres a pasear, se encontraron un payaso, unos payasos. El niño era, jugaba con unos amiguitos. Luego se fue con, su papá le dio unos chocolates. Se fueron a jugar fútbol. El niño hizo gol. Salió el sol, era un día soleado. Su mamá le dio un chocolate. Luego el niño se fue a descansar y se durmió en brazos de la mamá."
C020_JEG_MOTOR_LIBRE,C020_JEG,"Eh era sábado en la tarde, Juancito se levanta y sale un sale en el sitio donde se encontraba y salen a jugar, se encuentran con una, dentro del mismo parque se encuentran a un payaso, el payaso lógicamente se trataba al público de hacer su sus actividades en otro, con respecto a otros niños, cuando el payaso al terminar su jornada colocó su nombre bajo el piso, dando constancia de su nombre, coincidencia, el mismo nombre de del payaso era el mismo nombre de del niño, al niño le dio tanta felicidad que abrazó al payaso. De igual forma al término él motivó a sus padres que se encontraban sentados, a jugar al fútbol invitó al padre y al mismo tiempo el papá se colocó en posición de en el arco, de tapar, el niño, el señor siempre se movía de izquierda a derecha era para apreciar lógicamente los movimientos con respecto al al disparo de del gol. Al término de este tipo de jornada el niño, la mamá le dio un chocolate al niño, a Juancito, entonces él comió el chocolate y la y la basura, el papel perdón, lo depositó en la basura de igual forma que se se ciñó a la falda de la madre, se ciñó a la falta de la madre y se quedó dormido. "," Era sábado en la tarde, Juancito se levanta y salen del sitio donde se encontraba y salen a jugar. Se encuentran con una, dentro del mismo parque se encuentran a un payaso. El payaso, lógicamente, le trataba al público de hacer sus actividades con respecto a otros niños. Cuando el payaso, al término de su jornada, colocó su nombre bajo el piso, dando constancia a su nombre. Coincidencia, el mismo nombre del payaso era el mismo nombre del niño. El niño le dio tanta felicidad que abrazó al payaso. De igual forma, al término, motivó a sus padres que se encontraban sentados a jugar el fútbol. Invito al padre y al mismo tiempo el papá se colocó en posición de, en el arco de esta parte. El niño, el señor siempre se movía de izquierda a derecha. Él para apreciar, lógicamente, los movimientos con respecto al disparo del gol. Al término de este tipo de jornada, el niño, la mamá, le dio un chocolate al niño, a Juancito. Entonces, él comió el chocolate y la basura, el papel, perdón, lo depositó en la basura. De igual forma, que se ceñó la falda de la madre, se ceñó la falda de la madre y se quedó dormido."
C021_GDGR_MOTOR_LIBRE,C021_GDGR,"¿Ya? Bueno  era sábado en la tarde el día preferido de Juancito Juancito salió con sus padres hacia la plazoleta donde donde estaban las hamacas y habían un grupo de niños que aplaudían las o las payasadas las ocurrencias de un payaso Juancito se quedó observándolo, luego el payaso escribió su nombre en el piso, que sorpresa porque el payaso también se llamaba Juan. Luego, Juancito abrazó a su papá y lo jaló de su camisa era hora de jugar al futbol, papá se iba de un lado pa jugaba de un lado para el otro, Juancito pateó y le metió un gol a su papá. Ya cuando salió el sol se encontraba sudoroso, Juancito se retiró su suéter porque estaba sudoroso; su mamá le pasó un chocolate, este siguió jugando ya después de mucho rato Juancito ya se encontraba en las faldas de su madre era, había sido una jornada de mucho juego intensa, estaba cansado, se limpió el resto de la golosina que tenía en la boca y se quedó dormido. "," ¿Qué pasó? Ya, bueno, era sábado en la tarde, el día preferido de Juancito, Juancito salió con sus padres hacia la plazueleta, donde estaban las hamacas y habían un grupo de niños que aplaudían Juancito se quedó observándolo, luego el payaso escribió su nombre en el piso, qué sorpresa porque el payaso también se llamaba Juan, luego Juancito abrazó a su papá y lo jaló de su camisa, era hora de jugar al fútbol, el papá se iba de un lado, jugaba de un lado para el otro, Juancito pateó y le metió un gol a su papá, ya cuando salió el sol se encontraba sudoroso, Juancito se retiró su suéter porque estaba sudoroso, su mamá le pasó un chocolate, este siguió jugando, ya después de mucho rato Juancito ya se encontraba en las faldas de su madre, había sido una jornada de mucho juego, intensa, estaba cansado, se limpió el resto de la golosina que tenía en la boca y se quedó dormido."
C023_LGMV_MOTOR_LIBRE,C023_LGMV,"Pues el niño era, se llamaba Juancito, él se encontró con su padre y se fuero disque a jugar al al fútbol y se encontraron con payaso el cual dentro de su juego él disque le metió gol, contó que le había contado gol, y luego se encontraron con su mamá y su mamá le ofreció una chocolatina; se comió su chocolatina y se limpió con la ropa de la mamá y contando pues de que de que le había hecho gol y sobre esa chocolatina se habló. "," El niño se llamaba Juancito. Él se encontró con su padre y se fueron a jugar al fútbol. Y se encontraron con un payaso, el cual dentro de su juego le metió gol. Le contó que le había contado gol. Luego se encontraron con su mamá y su mamá le ofreció una chocolatina. Se comió su chocolatina y se limpió con la ropa de la mamá. Contando de que le había hecho gol, sobre esa chocolatina se habló."
C024_JAVB_MOTOR_LIBRE,C024_JAVB,"Juancito se fue con sus padres por la tarde, un sábado por la tarde, se fueron para el parque, allí el niño vio a un payaso que estaba animando a otros niños al pie de las hamacas; el niño cuando ya vio el, cuando ya estuvo con el payaso se fue para donde su padre y lo abrazó fuertemente le al le jaló la camisa y lo invito a jugar fútbol, el padre se movía de izquierda a derecha entonces el niño pateó el balón y le marcó gol, entonces el padre todo efusivo lo cogió pues y lo abrazó. Entonces ya el niño se fue para donde la mamá, donde estaba sentada la mamá y la mamá le dio una chocolatina y se la comió de una entonces ya botó el papel al basurero. Entonces ya el niño se quitó el suéter, se recostó en las en las piernas de la mamá y se quedó dormido. "," Juancito se fue con sus padres por la tarde, un sábado por la tarde. Se fueron para el parque. Allí el niño vio un payaso que estaba animando a otros niños al pie de las hamacas. El niño cuando ya estuvo con el payaso se fue para donde su padre y lo abrazó fuertemente. Le jaló la camisa y lo invitó a jugar fútbol. El padre se movía de izquierda a derecha. Entonces el niño pateó el balón y le marcó gol. Entonces el padre, todo difusivo, lo abrazó. Entonces ya el niño se fue para donde la mamá, donde estaba sentada la mamá. Y la mamá le dio una chocolatina y se la comió de una. Entonces ya botó el papel al basurero. Entonces ya el niño se quitó el suéter, se recostó en las piernas de la mamá y se quedó dormido."
C025_IGHL_MOTOR_LIBRE,C025_IGHL,"Era un niño que se llamaba Juancito ya. Había un niño que se llamaba Juancito y el día favorito de él era el sábado en la tarde, salió corriendo hacía el parque donde escuchó que habían otros niños, donde había un payaso haciendo sus cosas pues había unos niños, él corrió hacia allá y y también se divirtió pues con el payaso; luego el payaso al terminar su jornada escribió su nombre en el pavimento y la sorpresa de Juancito fue que el payaso también se llamaba Juan. Luego ya él corrió donde sus padres, y quería que su papá jugara con él  y jugaron al fútbol y él le metió un gol. Luego se fue, la mamá le dio un chocolate, él tiró la envoltura al basurero y luego, se quedó dormido. Ya. "," Había un niño que se llamaba Juancito y el día favorito para ver era el sábado en la tarde. Salió corriendo hacia el parque donde escuchó que habían otros niños, donde había un payaso haciendo sus cosas, había un niño y el corrió hacia allá y también se divirtió con el payaso. Luego el payaso al terminar su fornab escribió su nombre en el pavimento y la sorpresa de Juancito fue que el payaso también se llamaba Juan. Luego ya el corrió donde sus padres y quería que su papá jugara con él y jugaron al fútbol y él le metió un gol. Luego se fue y la mamá le dio un chocolate, él tiró la envoltura al basurero y luego se quedó dormido. Chao. Jajaja."
C026_JEPM_MOTOR_LIBRE,C026_JEPM,"Cuando usted me diga. Era un sábado por la por la tarde que era el día preferido de Juancito, abrazó a sus padres y se los llevó a la plazoleta allí había un payaso que, muy colorido, que saltaba y bailaba sin cesar, cuando terminó la función el payaso escribió su nombre en el pavimento y resultó que también se llamaba Juan. Después fue donde su padre lo abrazó, lo jaló de la de la camisa y porque era hora de jugar al fútbol y se dirigió al pasto; el padre hacía de izquierda a derecha como si estuviera de portero. Salió el sol fue donde su madre que le dio una chocolatina se la comió de un bocado y mientras se limpiaba la boca pues se quedó dormido en el regazo de su madre. "," cuando usted me dió. Era un sábado por la tarde, que era el día preferido de Juancito. Abrazó a sus padres y se los llevó a la plazoleta. Ahí había un payaso muy colorido, que saltaba y bailaba sin cesar. Cuando terminó la función, el payaso escribió su nombre en el pavimento y resultó que también se llamaba Juan. Después fue donde su padre lo abrazó, lo jaló de la camisa porque era hora de jugar al fútbol y se dirigió al pasto. El padre hacía de izquierda a derecha como si estuviera un deportero. Salió el sol, fue donde su madre, que le dio una chocolatina, se la comió de un bocado y mientras se limpiaba la boca pues se quedó dormido en el regazo de su madre."
C028_JRE_MOTOR_LIBRE,C028_JRE,"Este es el anécdota de cuatro personas dos padres y un joven o niño de nombre Juanchito, que siempre esperaba el sábado para salir con sus padres a de de de caminada, a jugar. Salió esa tarde, sábado por la tarde salió muy feliz con sus dos padres, los cogió de la mano y siguió caminando hacia una plazoleta donde supuestamente se encontraban con cierta frecuencia, se iban con mucha frecuencia a jugar. Salieron, llegaron a la plazoleta y él vio, vio, al fondo un un payaso que estaba haciendo sus sus piruetas, sus sus payasadas y entonces salió a donde él a mirarlo, y el payaso hizo sus sus piratonas y bueno sus cosas y terminó y, terminó y escribió el nombre, su nombre en el piso y este personaje, Juanchito se di cuenta que era tocayo del payaso porque escribió su su nombre Juan. Terminado entonces el… este muchacho salió para donde sus padres que se habían sentado en una silla, fue y animaba al papá jalándolo de la camisa para que salieran a jugar fútbol que era el momento que él esperaba con mucha ansia, muchas ansias; este, se pusieron a jugar fútbol, el papá se pasó, se paró a y se movía de un lado al otro simulando ser un arquero de fútbol y y el niñ el pelado el niño no se sabe, debe ser un pelado supongo yo; le le hacía tiros e hizo un gol y bueno gol. Y y entonces estaban muy cansados, luego un poco rendido se fue donde la mamá, la mamá lo le regaló una chocolatina que el se la se la, se la comió de una, de un solo bocado, la la basurita como siempre, dice la historia, que la la tiró al basurero; luego ya muy cansado, muy casado se recostó con en la mamá, en el regazo, en la bata y se quedó ahí como adormecido. "," ¿Puede comenzar? Esta es la anécdota de cuatro personas, dos padres y un joven, un niño de nombre Juanchito, que siempre esperaba el sábado para salir con sus padres de caminada, a jugar. Salió esa tarde, sábado por la tarde, salió muy feliz con sus dos padres, los cogió de la mano y salió caminando hacia una plazoleta donde supuestamente se encontraban con cierta frecuencia, se iban con cierta frecuencia a jugar. Salieron y llegaron a la plazoleta y él vio, vio en el fondo un payaso que estaba haciendo sus piruetas, sus payasadas, y entonces salió a donde él a mirarlo y el payaso hizo sus piratunas y bueno, sus cosas y terminó y que escribió el nombre, su nombre en el piso y este personaje, Juanchito, se dio cuenta que era tocayo el payaso, porque escribió solo su mismo nombre, Juan, y terminado entonces, el muñeco salió donde sus padres que se habían sentado en una silla, fue y animó al papá, jalándolo de la camisa para que salieran a jugar fútbol, que es el momento que él esperaba con mucha ansia, muchas ansias. Entonces, se pusieron a jugar fútbol, el papá se pasó, se paró y se movía de un lado al otro simulando ser un arquero de fútbol y el niño, el pelado, el niño no se sabe si es un pelado, supongo yo, le hacía tiros y hizo un gol, y bueno, un gol, entonces estaban cansados, luego un poco rendidos, el momento de la mamá, la mamá les regaló una chocolatina, que él como que se la comió de una, de un solo bocado, luego la basurita, como siempre dice la historia, que la tiró al basurero, luego ya muy cansado, muy cansado, se recostó con la mamá en el regazo, en la bata y se quedó ahí como adormecido."
C029_PSGL_MOTOR_LIBRE,C029_PSGL,"Era un sábado en la tarde, en que un niño llamado Juancito sa salió corriendo y les tomó la mano a los padres para irse a una pla pla plazoleta, el día favorito de él. Llegaron a la plazoleta cuando vieron a un payaso que estaba haciendo piruetas y ya cuando Juancito terminó de hacer piruetas se agachó y escribió el nombre de Juan, y el niño dijo que tenían el mismo  nombre de él. Al terminar ya de de estar con el payaso el niño salió corriendo a buscar a sus padres y cogió a su padre de la mano y se llevó a jugar con la pelota; jugaron con la pelota, el papá sie, de izquierda a derecha, siempre tiraba la pelota de izquierda a derecha, Juancito metió un gol. Al ya al terminar estar, de terminar de jugar fútbol salió corriendo a buscar a su madre, donde su madre le dio un un confi, le dio un confite, el niño se lo comió y tiro la basura al basu al basurero. Luego se quedó, se quitó, ah no, cuando estaba juga, antes de de que la mamá le diera eso se quitó el saco porque salió el sol y ya después se quedó dormido en las faldas de la madre.  Y ya sal ya se terminó la el recorrido de Juancito. "," Era un sábado en la tarde, en que un niño llamado Juancito salió corriendo y les tomó la mano a los padres para irse a una plazoleta, el día favorito de él. Llegaron a una plazoleta cuando vieron a un payaso que estaba haciendo piruetas y ya cuando Juancito terminó de hacer piruetas se agachó y escribió el nombre de Juan y el niño dijo que tenían un mismo nombre de él. Al terminar ya de estar con el payaso el niño salió corriendo a buscar a sus padres y cogió a su padre de la mano y se lo llevó a jugar con la pelota. Jugaron con la pelota, el papá de izquierda a derecha, siempre tiraban la pelota de izquierda a derecha, Juancito metió un gol. Al terminar de jugar fútbol salió corriendo a buscar a su madre, donde su madre le dio un confit, el niño se lo comió y tiró la basura al basurero. Luego se quitó, antes de que la mamá le diera el saco porque salió el sol y ya después se quedó dormido en la falda de la madre y ya se terminó el recorrido de Juancito."
C030_LMLR_MOTOR_LIBRE,C030_LMLR,"¿Lo cuento? Sábado por la tarde era el día preferido de Juancito, salió con sus padres de de tomados de la mano hacía el parque, allí encontraron un unos niños que estaban disfrutando con un payaso que estaba bailando y haciendo maromas, Juanito se acercó y la sorpresa fue luego cuando el payaso terminó el espectáculo y escribió el nombre en el pavimento y se dio cuenta que tenía su mismo nombre: Juan. Luego se fue con sus padres hacía una banc a un banco, en ese banco hizo parar a su padre para ir a jugar fútbol, el padre tiró la pelota de izquierda a derecha y el niño hizo un gol. Luego vino y se sentó al pie de su madre que le dio un chocolate y se lo comió de un bocado, tiro el papel a la caneca de la basura, luego se limpió la boca con la falda de su madre, se sentó encima y se durmió. "," Lo cuento. Sábado por la tarde era el día preferido de Juancito. Salió con sus padres tomados de la mano hacia el parque. Allí encontraron unos niños que estaban disfrutando con un payaso que estaba bailando y haciendo maromas. Juancito se acercó y la sorpresa fue luego cuando el payaso terminó el espectáculo y escribió el nombre en el pavimento y se dio cuenta que tenía su mismo nombre, Juan. Luego se fue con sus padres hacia un banco. En ese banco hizo parar a su padre para ir a jugar fútbol. El padre tiró la pelota de izquierda a derecha y el niño hizo un gol. Luego vino y se sentó al pie de su madre que le dio un chocolate y se lo comió de un bocado. Tiró el papel a la caneca de la basura, luego se limpió la boca con la falda de su madre y se sentó encima y se durmió."
C031_RALR_MOTOR_LIBRE,C031_RALR,"Era el sábado por la tarde, el mejor momento de la semana para Juancito, él sali tomó a sus padres de la mano y los sacó a la plazoleta, y allí había un payaso jugando en medio de mucho niños, el payaso saltaba y cuando terminó su su actuación escribió su nombre sobre el pavimento y el niño se sorprendió mucho porque se llamaba igual a él: Juancito, Juan. Luego Juan fue donde sus padres que es y y le, fue donde su padre, lo tomó de la camisa y lo invitó a que fueran a jugar, a jugar con el balón; el padre tomó posición de arquero, el niño disparó y anotó un gol. Luego la madre le llevó un chocolate, se sentaron en el banco, se lo comió de un solo bocado y como estaba tan cansado se quedó dormido en en el regazo de su madre. "," ¿Pueden comenzar? Era el sábado por la tarde el mejor momento de la semana para Juancito. Él tomó a sus padres de la mano y los sacó a la plazoleta y allí había un payaso jugando en medio de muchos niños. El payaso saltaba y cuando terminó su actuación, escribió su nombre sobre el pavimento. Y el niño se sorprendió mucho porque se llamaba igual a él, Juancito, Juan. Luego Juan fue donde sus padres y fue donde su padre que estaba sentado en un banco, lo tomó de la camisa y lo invitó a que fueran a jugar, a jugar con el balón. El padre tomó posición de arquero, el niño disparó y anotó un gol. Luego la madre le llevó un chocolate, se sentaron en el banco, se lo comió de un solo bocado y como estaba tan cansado, se quedó dormido en el regazo de su madre."
